"subject" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featAxis" "count" "average" "featType" "featOperation" "activityName"
"9879" 25 "Body" "Accelerometer" NA NA "Z" 65 -0.126210440292308 "Time" "Mean" "WALKING_UPSTAIRS"
"9880" 25 "Body" "Accelerometer" NA NA "X" 65 -0.459775646153846 "Time" "SD" "WALKING_UPSTAIRS"
"9881" 25 "Body" "Accelerometer" NA NA "Y" 65 -0.223086808769231 "Time" "SD" "WALKING_UPSTAIRS"
"9882" 25 "Body" "Accelerometer" NA NA "Z" 65 -0.296523975076923 "Time" "SD" "WALKING_UPSTAIRS"
"9883" 25 "Body" "Accelerometer" NA "Magnitude" NA 65 -0.305772199076923 "Time" "Mean" "WALKING_UPSTAIRS"
"9884" 25 "Body" "Accelerometer" NA "Magnitude" NA 65 -0.480006649846154 "Time" "SD" "WALKING_UPSTAIRS"
"9885" 25 "Body" "Accelerometer" "Jerk" NA "X" 65 0.0740041435707692 "Time" "Mean" "WALKING_UPSTAIRS"
"9886" 25 "Body" "Accelerometer" "Jerk" NA "Y" 65 0.00925514041553846 "Time" "Mean" "WALKING_UPSTAIRS"
"9887" 25 "Body" "Accelerometer" "Jerk" NA "Z" 65 -0.0116906813498462 "Time" "Mean" "WALKING_UPSTAIRS"
"9888" 25 "Body" "Accelerometer" "Jerk" NA "X" 65 -0.663642746307692 "Time" "SD" "WALKING_UPSTAIRS"
"9889" 25 "Body" "Accelerometer" "Jerk" NA "Y" 65 -0.627131235692308 "Time" "SD" "WALKING_UPSTAIRS"
"9890" 25 "Body" "Accelerometer" "Jerk" NA "Z" 65 -0.812458372307692 "Time" "SD" "WALKING_UPSTAIRS"
"9891" 25 "Body" "Accelerometer" "Jerk" "Magnitude" NA 65 -0.679160843538462 "Time" "Mean" "WALKING_UPSTAIRS"
"9892" 25 "Body" "Accelerometer" "Jerk" "Magnitude" NA 65 -0.674513059846154 "Time" "SD" "WALKING_UPSTAIRS"
"9893" 25 "Gravity" "Accelerometer" NA NA "X" 65 0.927693239538462 "Time" "Mean" "WALKING_UPSTAIRS"
"9894" 25 "Gravity" "Accelerometer" NA NA "Y" 65 -0.217641282461538 "Time" "Mean" "WALKING_UPSTAIRS"
"9895" 25 "Gravity" "Accelerometer" NA NA "Z" 65 0.108230986684615 "Time" "Mean" "WALKING_UPSTAIRS"
"9896" 25 "Gravity" "Accelerometer" NA NA "X" 65 -0.950878450307692 "Time" "SD" "WALKING_UPSTAIRS"
"9897" 25 "Gravity" "Accelerometer" NA NA "Y" 65 -0.931758272769231 "Time" "SD" "WALKING_UPSTAIRS"
"9898" 25 "Gravity" "Accelerometer" NA NA "Z" 65 -0.882722399076923 "Time" "SD" "WALKING_UPSTAIRS"
"9899" 25 "Gravity" "Accelerometer" NA "Magnitude" NA 65 -0.305772199076923 "Time" "Mean" "WALKING_UPSTAIRS"
"9900" 25 "Gravity" "Accelerometer" NA "Magnitude" NA 65 -0.480006649846154 "Time" "SD" "WALKING_UPSTAIRS"
"9901" 26 NA "Gyroscope" NA NA "X" 76 -0.988386324868421 "Freq" "Mean" "LAYING"
"9902" 26 NA "Gyroscope" NA NA "Y" 76 -0.983127999342105 "Freq" "Mean" "LAYING"
"9903" 26 NA "Gyroscope" NA NA "Z" 76 -0.970171219605263 "Freq" "Mean" "LAYING"
"9904" 26 NA "Gyroscope" NA NA "X" 76 -0.990970119605263 "Freq" "SD" "LAYING"
"9905" 26 NA "Gyroscope" NA NA "Y" 76 -0.977491843421053 "Freq" "SD" "LAYING"
"9906" 26 NA "Gyroscope" NA NA "Z" 76 -0.971789046710526 "Freq" "SD" "LAYING"
"9907" 26 NA "Gyroscope" NA "Magnitude" NA 76 -0.974305179605263 "Freq" "Mean" "LAYING"
"9908" 26 NA "Gyroscope" NA "Magnitude" NA 76 -0.96613921868421 "Freq" "SD" "LAYING"
"9909" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 76 -0.990430914078947 "Freq" "Mean" "LAYING"
"9910" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 76 -0.989628012236842 "Freq" "SD" "LAYING"
"9911" 26 "Body" "Accelerometer" NA NA "X" 76 -0.973262289210526 "Freq" "Mean" "LAYING"
"9912" 26 "Body" "Accelerometer" NA NA "Y" 76 -0.983664034342105 "Freq" "Mean" "LAYING"
"9913" 26 "Body" "Accelerometer" NA NA "Z" 76 -0.984923123552632 "Freq" "Mean" "LAYING"
"9914" 26 "Body" "Accelerometer" NA NA "X" 76 -0.967971891447369 "Freq" "SD" "LAYING"
"9915" 26 "Body" "Accelerometer" NA NA "Y" 76 -0.983317083947368 "Freq" "SD" "LAYING"
"9916" 26 "Body" "Accelerometer" NA NA "Z" 76 -0.984854487894737 "Freq" "SD" "LAYING"
"9917" 26 "Body" "Accelerometer" NA "Magnitude" NA 76 -0.969269114078947 "Freq" "Mean" "LAYING"
"9918" 26 "Body" "Accelerometer" NA "Magnitude" NA 76 -0.966576631710526 "Freq" "SD" "LAYING"
"9919" 26 "Body" "Accelerometer" "Jerk" NA "X" 76 -0.989224043947368 "Freq" "Mean" "LAYING"
"9920" 26 "Body" "Accelerometer" "Jerk" NA "Y" 76 -0.987115080789474 "Freq" "Mean" "LAYING"
"9921" 26 "Body" "Accelerometer" "Jerk" NA "Z" 76 -0.987308252236842 "Freq" "Mean" "LAYING"
"9922" 26 "Body" "Accelerometer" "Jerk" NA "X" 76 -0.990410106973684 "Freq" "SD" "LAYING"
"9923" 26 "Body" "Accelerometer" "Jerk" NA "Y" 76 -0.988238648552632 "Freq" "SD" "LAYING"
"9924" 26 "Body" "Accelerometer" "Jerk" NA "Z" 76 -0.989370490789474 "Freq" "SD" "LAYING"
"9925" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 76 -0.989138184473684 "Freq" "Mean" "LAYING"
"9926" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 76 -0.987901463289474 "Freq" "SD" "LAYING"
"9927" 26 NA "Gyroscope" NA NA "X" 76 -0.0170656239526316 "Time" "Mean" "LAYING"
"9928" 26 NA "Gyroscope" NA NA "Y" 76 -0.0903229228815789 "Time" "Mean" "LAYING"
"9929" 26 NA "Gyroscope" NA NA "Z" 76 0.152436344328947 "Time" "Mean" "LAYING"
"9930" 26 NA "Gyroscope" NA NA "X" 76 -0.990328197763158 "Time" "SD" "LAYING"
"9931" 26 NA "Gyroscope" NA NA "Y" 76 -0.97932567881579 "Time" "SD" "LAYING"
"9932" 26 NA "Gyroscope" NA NA "Z" 76 -0.969302237763158 "Time" "SD" "LAYING"
"9933" 26 NA "Gyroscope" NA "Magnitude" NA 76 -0.951863594736842 "Time" "Mean" "LAYING"
"9934" 26 NA "Gyroscope" NA "Magnitude" NA 76 -0.965676821973684 "Time" "SD" "LAYING"
"9935" 26 NA "Gyroscope" "Jerk" NA "X" 76 -0.100368640868421 "Time" "Mean" "LAYING"
"9936" 26 NA "Gyroscope" "Jerk" NA "Y" 76 -0.0396682720394737 "Time" "Mean" "LAYING"
"9937" 26 NA "Gyroscope" "Jerk" NA "Z" 76 -0.0711533355789474 "Time" "Mean" "LAYING"
"9938" 26 NA "Gyroscope" "Jerk" NA "X" 76 -0.992665154868421 "Time" "SD" "LAYING"
"9939" 26 NA "Gyroscope" "Jerk" NA "Y" 76 -0.989063341973684 "Time" "SD" "LAYING"
"9940" 26 NA "Gyroscope" "Jerk" NA "Z" 76 -0.993759841842105 "Time" "SD" "LAYING"
"9941" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 76 -0.99219798 "Time" "Mean" "LAYING"
"9942" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 76 -0.989917354473684 "Time" "SD" "LAYING"
"9943" 26 "Body" "Accelerometer" NA NA "X" 76 0.271645864540789 "Time" "Mean" "LAYING"
"9944" 26 "Body" "Accelerometer" NA NA "Y" 76 -0.0191895728026316 "Time" "Mean" "LAYING"
"9945" 26 "Body" "Accelerometer" NA NA "Z" 76 -0.105002540289474 "Time" "Mean" "LAYING"
"9946" 26 "Body" "Accelerometer" NA NA "X" 76 -0.969445445263158 "Time" "SD" "LAYING"
"9947" 26 "Body" "Accelerometer" NA NA "Y" 76 -0.983231351842105 "Time" "SD" "LAYING"
"9948" 26 "Body" "Accelerometer" NA NA "Z" 76 -0.984500013157895 "Time" "SD" "LAYING"
"9949" 26 "Body" "Accelerometer" NA "Magnitude" NA 76 -0.976785042368421 "Time" "Mean" "LAYING"
"9950" 26 "Body" "Accelerometer" NA "Magnitude" NA 76 -0.964355190394737 "Time" "SD" "LAYING"
"9951" 26 "Body" "Accelerometer" "Jerk" NA "X" 76 0.0866502529210526 "Time" "Mean" "LAYING"
"9952" 26 "Body" "Accelerometer" "Jerk" NA "Y" 76 0.0124420033513158 "Time" "Mean" "LAYING"
"9953" 26 "Body" "Accelerometer" "Jerk" NA "Z" 76 -0.00614755098663158 "Time" "Mean" "LAYING"
"9954" 26 "Body" "Accelerometer" "Jerk" NA "X" 76 -0.989315824868421 "Time" "SD" "LAYING"
"9955" 26 "Body" "Accelerometer" "Jerk" NA "Y" 76 -0.987182887763158 "Time" "SD" "LAYING"
"9956" 26 "Body" "Accelerometer" "Jerk" NA "Z" 76 -0.989064628947368 "Time" "SD" "LAYING"
"9957" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 76 -0.989970604210526 "Time" "Mean" "LAYING"
"9958" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 76 -0.989101949473684 "Time" "SD" "LAYING"
"9959" 26 "Gravity" "Accelerometer" NA NA "X" 76 -0.621309715263158 "Time" "Mean" "LAYING"
"9960" 26 "Gravity" "Accelerometer" NA NA "Y" 76 0.803015011578947 "Time" "Mean" "LAYING"
"9961" 26 "Gravity" "Accelerometer" NA NA "Z" 76 0.614523405921053 "Time" "Mean" "LAYING"
"9962" 26 "Gravity" "Accelerometer" NA NA "X" 76 -0.944472488552632 "Time" "SD" "LAYING"
"9963" 26 "Gravity" "Accelerometer" NA NA "Y" 76 -0.987887995263158 "Time" "SD" "LAYING"
"9964" 26 "Gravity" "Accelerometer" NA NA "Z" 76 -0.984081708947368 "Time" "SD" "LAYING"
"9965" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 76 -0.976785042368421 "Time" "Mean" "LAYING"
"9966" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 76 -0.964355190394737 "Time" "SD" "LAYING"
"9967" 26 NA "Gyroscope" NA NA "X" 78 -0.990144882307692 "Freq" "Mean" "SITTING"
"9968" 26 NA "Gyroscope" NA NA "Y" 78 -0.981740793333333 "Freq" "Mean" "SITTING"
"9969" 26 NA "Gyroscope" NA NA "Z" 78 -0.970423693717949 "Freq" "Mean" "SITTING"
"9970" 26 NA "Gyroscope" NA NA "X" 78 -0.991318436410256 "Freq" "SD" "SITTING"
"9971" 26 NA "Gyroscope" NA NA "Y" 78 -0.969488188974359 "Freq" "SD" "SITTING"
"9972" 26 NA "Gyroscope" NA NA "Z" 78 -0.968266666923077 "Freq" "SD" "SITTING"
"9973" 26 NA "Gyroscope" NA "Magnitude" NA 78 -0.97646387 "Freq" "Mean" "SITTING"
"9974" 26 NA "Gyroscope" NA "Magnitude" NA 78 -0.963650652307692 "Freq" "SD" "SITTING"
"9975" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 78 -0.993985447564103 "Freq" "Mean" "SITTING"
"9976" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 78 -0.99420976974359 "Freq" "SD" "SITTING"
"9977" 26 "Body" "Accelerometer" NA NA "X" 78 -0.982579546025641 "Freq" "Mean" "SITTING"
"9978" 26 "Body" "Accelerometer" NA NA "Y" 78 -0.954299410641026 "Freq" "Mean" "SITTING"
"9979" 26 "Body" "Accelerometer" NA NA "Z" 78 -0.967519149358974 "Freq" "Mean" "SITTING"
"9980" 26 "Body" "Accelerometer" NA NA "X" 78 -0.978755176794872 "Freq" "SD" "SITTING"
"9981" 26 "Body" "Accelerometer" NA NA "Y" 78 -0.937783538974359 "Freq" "SD" "SITTING"
"9982" 26 "Body" "Accelerometer" NA NA "Z" 78 -0.94478134025641 "Freq" "SD" "SITTING"
"9983" 26 "Body" "Accelerometer" NA "Magnitude" NA 78 -0.952411043717949 "Freq" "Mean" "SITTING"
"9984" 26 "Body" "Accelerometer" NA "Magnitude" NA 78 -0.934587699141026 "Freq" "SD" "SITTING"
"9985" 26 "Body" "Accelerometer" "Jerk" NA "X" 78 -0.992025427435897 "Freq" "Mean" "SITTING"
"9986" 26 "Body" "Accelerometer" "Jerk" NA "Y" 78 -0.985862886410256 "Freq" "Mean" "SITTING"
"9987" 26 "Body" "Accelerometer" "Jerk" NA "Z" 78 -0.987989982948718 "Freq" "Mean" "SITTING"
"9988" 26 "Body" "Accelerometer" "Jerk" NA "X" 78 -0.99329986051282 "Freq" "SD" "SITTING"
"9989" 26 "Body" "Accelerometer" "Jerk" NA "Y" 78 -0.987754588717949 "Freq" "SD" "SITTING"
"9990" 26 "Body" "Accelerometer" "Jerk" NA "Z" 78 -0.990693114358974 "Freq" "SD" "SITTING"
"9991" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 78 -0.989481942820513 "Freq" "Mean" "SITTING"
"9992" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 78 -0.989521272820513 "Freq" "SD" "SITTING"
"9993" 26 NA "Gyroscope" NA NA "X" 78 -0.0370217449628205 "Time" "Mean" "SITTING"
"9994" 26 NA "Gyroscope" NA NA "Y" 78 -0.0840648503320513 "Time" "Mean" "SITTING"
"9995" 26 NA "Gyroscope" NA NA "Z" 78 0.0711109471666667 "Time" "Mean" "SITTING"
"9996" 26 NA "Gyroscope" NA NA "X" 78 -0.991027700512821 "Time" "SD" "SITTING"
"9997" 26 NA "Gyroscope" NA NA "Y" 78 -0.973444813846154 "Time" "SD" "SITTING"
"9998" 26 NA "Gyroscope" NA NA "Z" 78 -0.966441338076923 "Time" "SD" "SITTING"
"9999" 26 NA "Gyroscope" NA "Magnitude" NA 78 -0.954052945897436 "Time" "Mean" "SITTING"
"10000" 26 NA "Gyroscope" NA "Magnitude" NA 78 -0.964742022307692 "Time" "SD" "SITTING"
"10001" 26 NA "Gyroscope" "Jerk" NA "X" 78 -0.095984817 "Time" "Mean" "SITTING"
"10002" 26 NA "Gyroscope" "Jerk" NA "Y" 78 -0.0403070205666667 "Time" "Mean" "SITTING"
"10003" 26 NA "Gyroscope" "Jerk" NA "Z" 78 -0.0487627204433077 "Time" "Mean" "SITTING"
"10004" 26 NA "Gyroscope" "Jerk" NA "X" 78 -0.995882512051282 "Time" "SD" "SITTING"
"10005" 26 NA "Gyroscope" "Jerk" NA "Y" 78 -0.993139833846154 "Time" "SD" "SITTING"
"10006" 26 NA "Gyroscope" "Jerk" NA "Z" 78 -0.991929788974359 "Time" "SD" "SITTING"
"10007" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 78 -0.994466446282051 "Time" "Mean" "SITTING"
"10008" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 78 -0.994033207051282 "Time" "SD" "SITTING"
"10009" 26 "Body" "Accelerometer" NA NA "X" 78 0.258243530166667 "Time" "Mean" "SITTING"
"10010" 26 "Body" "Accelerometer" NA NA "Y" 78 -0.00713364541358974 "Time" "Mean" "SITTING"
"10011" 26 "Body" "Accelerometer" NA NA "Z" 78 -0.0974448692333333 "Time" "Mean" "SITTING"
"10012" 26 "Body" "Accelerometer" NA NA "X" 78 -0.979768987948718 "Time" "SD" "SITTING"
"10013" 26 "Body" "Accelerometer" NA NA "Y" 78 -0.94079896551282 "Time" "SD" "SITTING"
"10014" 26 "Body" "Accelerometer" NA NA "Z" 78 -0.950004414102564 "Time" "SD" "SITTING"
"10015" 26 "Body" "Accelerometer" NA "Magnitude" NA 78 -0.953079994102564 "Time" "Mean" "SITTING"
"10016" 26 "Body" "Accelerometer" NA "Magnitude" NA 78 -0.933602783410256 "Time" "SD" "SITTING"
"10017" 26 "Body" "Accelerometer" "Jerk" NA "X" 78 0.0764443226333333 "Time" "Mean" "SITTING"
"10018" 26 "Body" "Accelerometer" "Jerk" NA "Y" 78 0.00692238958961538 "Time" "Mean" "SITTING"
"10019" 26 "Body" "Accelerometer" "Jerk" NA "Z" 78 -0.00780237981320513 "Time" "Mean" "SITTING"
"10020" 26 "Body" "Accelerometer" "Jerk" NA "X" 78 -0.99225839525641 "Time" "SD" "SITTING"
"10021" 26 "Body" "Accelerometer" "Jerk" NA "Y" 78 -0.986215215641026 "Time" "SD" "SITTING"
"10022" 26 "Body" "Accelerometer" "Jerk" NA "Z" 78 -0.99000871051282 "Time" "SD" "SITTING"
"10023" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 78 -0.990898435769231 "Time" "Mean" "SITTING"
"10024" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 78 -0.989986111666667 "Time" "SD" "SITTING"
"10025" 26 "Gravity" "Accelerometer" NA NA "X" 78 0.782955611794872 "Time" "Mean" "SITTING"
"10026" 26 "Gravity" "Accelerometer" NA NA "Y" 78 0.223105562025641 "Time" "Mean" "SITTING"
"10027" 26 "Gravity" "Accelerometer" NA NA "Z" 78 0.314387627435897 "Time" "Mean" "SITTING"
"10028" 26 "Gravity" "Accelerometer" NA NA "X" 78 -0.965082925641026 "Time" "SD" "SITTING"
"10029" 26 "Gravity" "Accelerometer" NA NA "Y" 78 -0.949286700807692 "Time" "SD" "SITTING"
"10030" 26 "Gravity" "Accelerometer" NA NA "Z" 78 -0.944580863846154 "Time" "SD" "SITTING"
"10031" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 78 -0.953079994102564 "Time" "Mean" "SITTING"
"10032" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 78 -0.933602783410256 "Time" "SD" "SITTING"
"10033" 26 NA "Gyroscope" NA NA "X" 74 -0.969364268513514 "Freq" "Mean" "STANDING"
"10034" 26 NA "Gyroscope" NA NA "Y" 74 -0.98388591027027 "Freq" "Mean" "STANDING"
"10035" 26 NA "Gyroscope" NA NA "Z" 74 -0.974459323783784 "Freq" "Mean" "STANDING"
"10036" 26 NA "Gyroscope" NA NA "X" 74 -0.975321645675676 "Freq" "SD" "STANDING"
"10037" 26 NA "Gyroscope" NA NA "Y" 74 -0.981740873108108 "Freq" "SD" "STANDING"
"10038" 26 NA "Gyroscope" NA NA "Z" 74 -0.977351005 "Freq" "SD" "STANDING"
"10039" 26 NA "Gyroscope" NA "Magnitude" NA 74 -0.972333108648649 "Freq" "Mean" "STANDING"
"10040" 26 NA "Gyroscope" NA "Magnitude" NA 74 -0.962967605810811 "Freq" "SD" "STANDING"
"10041" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 74 -0.98576225554054 "Freq" "Mean" "STANDING"
"10042" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 74 -0.983313996081081 "Freq" "SD" "STANDING"
"10043" 26 "Body" "Accelerometer" NA NA "X" 74 -0.991993372297297 "Freq" "Mean" "STANDING"
"10044" 26 "Body" "Accelerometer" NA NA "Y" 74 -0.958402317837838 "Freq" "Mean" "STANDING"
"10045" 26 "Body" "Accelerometer" NA NA "Z" 74 -0.97321515527027 "Freq" "Mean" "STANDING"
"10046" 26 "Body" "Accelerometer" NA NA "X" 74 -0.993702408378378 "Freq" "SD" "STANDING"
"10047" 26 "Body" "Accelerometer" NA NA "Y" 74 -0.947829677432432 "Freq" "SD" "STANDING"
"10048" 26 "Body" "Accelerometer" NA NA "Z" 74 -0.960027795540541 "Freq" "SD" "STANDING"
"10049" 26 "Body" "Accelerometer" NA "Magnitude" NA 74 -0.970605250405405 "Freq" "Mean" "STANDING"
"10050" 26 "Body" "Accelerometer" NA "Magnitude" NA 74 -0.963909299324324 "Freq" "SD" "STANDING"
"10051" 26 "Body" "Accelerometer" "Jerk" NA "X" 74 -0.990586982162162 "Freq" "Mean" "STANDING"
"10052" 26 "Body" "Accelerometer" "Jerk" NA "Y" 74 -0.976267058648649 "Freq" "Mean" "STANDING"
"10053" 26 "Body" "Accelerometer" "Jerk" NA "Z" 74 -0.984563921216216 "Freq" "Mean" "STANDING"
"10054" 26 "Body" "Accelerometer" "Jerk" NA "X" 74 -0.991275662027027 "Freq" "SD" "STANDING"
"10055" 26 "Body" "Accelerometer" "Jerk" NA "Y" 74 -0.977354949459459 "Freq" "SD" "STANDING"
"10056" 26 "Body" "Accelerometer" "Jerk" NA "Z" 74 -0.987428086216216 "Freq" "SD" "STANDING"
"10057" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 74 -0.982876889459459 "Freq" "Mean" "STANDING"
"10058" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 74 -0.981129312702703 "Freq" "SD" "STANDING"
"10059" 26 NA "Gyroscope" NA NA "X" 74 -0.0245345837959459 "Time" "Mean" "STANDING"
"10060" 26 NA "Gyroscope" NA NA "Y" 74 -0.0731385762635135 "Time" "Mean" "STANDING"
"10061" 26 NA "Gyroscope" NA NA "Z" 74 0.0776706781351351 "Time" "Mean" "STANDING"
"10062" 26 NA "Gyroscope" NA NA "X" 74 -0.973785111216216 "Time" "SD" "STANDING"
"10063" 26 NA "Gyroscope" NA NA "Y" 74 -0.982408142702703 "Time" "SD" "STANDING"
"10064" 26 NA "Gyroscope" NA NA "Z" 74 -0.974891360675676 "Time" "SD" "STANDING"
"10065" 26 NA "Gyroscope" NA "Magnitude" NA 74 -0.96867395554054 "Time" "Mean" "STANDING"
"10066" 26 NA "Gyroscope" NA "Magnitude" NA 74 -0.96265358554054 "Time" "SD" "STANDING"
"10067" 26 NA "Gyroscope" "Jerk" NA "X" 74 -0.100355997108108 "Time" "Mean" "STANDING"
"10068" 26 NA "Gyroscope" "Jerk" NA "Y" 74 -0.0409011992972973 "Time" "Mean" "STANDING"
"10069" 26 NA "Gyroscope" "Jerk" NA "Z" 74 -0.0532541948283784 "Time" "Mean" "STANDING"
"10070" 26 NA "Gyroscope" "Jerk" NA "X" 74 -0.978472409324324 "Time" "SD" "STANDING"
"10071" 26 NA "Gyroscope" "Jerk" NA "Y" 74 -0.989766989864865 "Time" "SD" "STANDING"
"10072" 26 NA "Gyroscope" "Jerk" NA "Z" 74 -0.985992503243243 "Time" "SD" "STANDING"
"10073" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 74 -0.98854482527027 "Time" "Mean" "STANDING"
"10074" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 74 -0.984253792432432 "Time" "SD" "STANDING"
"10075" 26 "Body" "Accelerometer" NA NA "X" 74 0.281127035405405 "Time" "Mean" "STANDING"
"10076" 26 "Body" "Accelerometer" NA NA "Y" 74 -0.0166608306652703 "Time" "Mean" "STANDING"
"10077" 26 "Body" "Accelerometer" NA NA "Z" 74 -0.110237796416216 "Time" "Mean" "STANDING"
"10078" 26 "Body" "Accelerometer" NA NA "X" 74 -0.993069368783784 "Time" "SD" "STANDING"
"10079" 26 "Body" "Accelerometer" NA NA "Y" 74 -0.949466155405405 "Time" "SD" "STANDING"
"10080" 26 "Body" "Accelerometer" NA NA "Z" 74 -0.962988401351351 "Time" "SD" "STANDING"
"10081" 26 "Body" "Accelerometer" NA "Magnitude" NA 74 -0.968511694324324 "Time" "Mean" "STANDING"
"10082" 26 "Body" "Accelerometer" NA "Magnitude" NA 74 -0.962697299189189 "Time" "SD" "STANDING"
"10083" 26 "Body" "Accelerometer" "Jerk" NA "X" 74 0.0753578207972973 "Time" "Mean" "STANDING"
"10084" 26 "Body" "Accelerometer" "Jerk" NA "Y" 74 0.0081732226404054 "Time" "Mean" "STANDING"
"10085" 26 "Body" "Accelerometer" "Jerk" NA "Z" 74 -0.00219497782824324 "Time" "Mean" "STANDING"
"10086" 26 "Body" "Accelerometer" "Jerk" NA "X" 74 -0.990498355 "Time" "SD" "STANDING"
"10087" 26 "Body" "Accelerometer" "Jerk" NA "Y" 74 -0.975935485405405 "Time" "SD" "STANDING"
"10088" 26 "Body" "Accelerometer" "Jerk" NA "Z" 74 -0.986693448648649 "Time" "SD" "STANDING"
"10089" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 74 -0.986985213648649 "Time" "Mean" "STANDING"
"10090" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 74 -0.982626252972973 "Time" "SD" "STANDING"
"10091" 26 "Gravity" "Accelerometer" NA NA "X" 74 0.965460891621622 "Time" "Mean" "STANDING"
"10092" 26 "Gravity" "Accelerometer" NA NA "Y" 74 -0.140315421824324 "Time" "Mean" "STANDING"
"10093" 26 "Gravity" "Accelerometer" NA NA "Z" 74 0.0884142682297297 "Time" "Mean" "STANDING"
"10094" 26 "Gravity" "Accelerometer" NA NA "X" 74 -0.992678782162162 "Time" "SD" "STANDING"
"10095" 26 "Gravity" "Accelerometer" NA NA "Y" 74 -0.966986433783784 "Time" "SD" "STANDING"
"10096" 26 "Gravity" "Accelerometer" NA NA "Z" 74 -0.964228470675676 "Time" "SD" "STANDING"
"10097" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 74 -0.968511694324324 "Time" "Mean" "STANDING"
"10098" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 74 -0.962697299189189 "Time" "SD" "STANDING"
"10099" 26 NA "Gyroscope" NA NA "X" 59 -0.368112905762712 "Freq" "Mean" "WALKING"
"10100" 26 NA "Gyroscope" NA NA "Y" 59 -0.56182776559322 "Freq" "Mean" "WALKING"
"10101" 26 NA "Gyroscope" NA NA "Z" 59 -0.318516813050847 "Freq" "Mean" "WALKING"
"10102" 26 NA "Gyroscope" NA NA "X" 59 -0.532999609491525 "Freq" "SD" "WALKING"
"10103" 26 NA "Gyroscope" NA NA "Y" 59 -0.587939604576271 "Freq" "SD" "WALKING"
"10104" 26 NA "Gyroscope" NA NA "Z" 59 -0.426232090508475 "Freq" "SD" "WALKING"
"10105" 26 NA "Gyroscope" NA "Magnitude" NA 59 -0.551927613050847 "Freq" "Mean" "WALKING"
"10106" 26 NA "Gyroscope" NA "Magnitude" NA 59 -0.60946621661017 "Freq" "SD" "WALKING"
"10107" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 59 -0.619461036101695 "Freq" "Mean" "WALKING"
"10108" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 59 -0.612930343220339 "Freq" "SD" "WALKING"
"10109" 26 "Body" "Accelerometer" NA NA "X" 59 -0.321959549661017 "Freq" "Mean" "WALKING"
"10110" 26 "Body" "Accelerometer" NA NA "Y" 59 -0.146702156576271 "Freq" "Mean" "WALKING"
"10111" 26 "Body" "Accelerometer" NA NA "Z" 59 -0.33953964559322 "Freq" "Mean" "WALKING"
"10112" 26 "Body" "Accelerometer" NA NA "X" 59 -0.347997925610169 "Freq" "SD" "WALKING"
"10113" 26 "Body" "Accelerometer" NA NA "Y" 59 -0.185725832305085 "Freq" "SD" "WALKING"
"10114" 26 "Body" "Accelerometer" NA NA "Z" 59 -0.384445322372881 "Freq" "SD" "WALKING"
"10115" 26 "Body" "Accelerometer" NA "Magnitude" NA 59 -0.379836742711864 "Freq" "Mean" "WALKING"
"10116" 26 "Body" "Accelerometer" NA "Magnitude" NA 59 -0.537183967118644 "Freq" "SD" "WALKING"
"10117" 26 "Body" "Accelerometer" "Jerk" NA "X" 59 -0.36422676440678 "Freq" "Mean" "WALKING"
"10118" 26 "Body" "Accelerometer" "Jerk" NA "Y" 59 -0.298531982474576 "Freq" "Mean" "WALKING"
"10119" 26 "Body" "Accelerometer" "Jerk" NA "Z" 59 -0.398673189830508 "Freq" "Mean" "WALKING"
"10120" 26 "Body" "Accelerometer" "Jerk" NA "X" 59 -0.351065957627119 "Freq" "SD" "WALKING"
"10121" 26 "Body" "Accelerometer" "Jerk" NA "Y" 59 -0.271952157220339 "Freq" "SD" "WALKING"
